transaction_id,customer_id,product_id,branch_id,rm_id,transaction_date,transaction_type,channel,amount_vnd
731,93,104,10,32,2026-04-29,Rut tiet kiem,Mobile Banking,68000000
3703,187,107,11,37,2025-10-04,Tra no vay,Quay giao dich,48000000
5953,162,109,7,22,2026-07-02,Phi banca,POS,1500000
1945,385,107,6,20,2026-05-14,Tra no vay,ATM,59000000
3105,295,104,5,18,2026-07-22,Chi tieu the,ATM,700000
71,137,103,11,37,2025-11-24,Rut tiet kiem,Internet Banking,32000000
400,40,101,8,27,2026-03-05,Gui tiet kiem,ATM,105000000
2997,2,108,12,41,2026-04-14,Gui tiet kiem,POS,430000000
2004,157,109,8,26,2026-03-23,Chi tieu the,ATM,100000
1111,41,101,1,1,2026-02-14,Chi tieu the,POS,1200000
5675,261,102,2,8,2025-07-29,Chi tieu the,Mobile Banking,2900000
1833,160,109,5,17,2025-08-12,Phi banca,Mobile Banking,200000
5860,286,104,5,17,2026-01-27,Giai ngan vay,Mobile Banking,1344000000
3922,230,104,3,9,2026-07-07,Tra no vay,Quay giao dich,94000000
1817,365,110,8,26,2026-01-23,Tra no vay,Mobile Banking,19000000
5020,389,105,8,26,2025-12-26,Gui tiet kiem,Internet Banking,440000000
868,245,105,3,10,2026-06-18,Rut tiet kiem,Mobile Banking,36000000
4857,146,109,9,29,2026-04-30,Gui tiet kiem,Quay giao dich,180000000
2858,55,103,12,42,2026-06-27,Tra no vay,Mobile Banking,90000000
56,162,102,7,22,2026-03-12,Gui tiet kiem,Quay giao dich,211000000
21,134,105,5,17,2025-10-05,Chi tieu the,Mobile Banking,3900000
5345,11,110,3,11,2025-12-27,Giai ngan vay,Quay giao dich,1957000000
4528,56,103,5,16,2026-02-11,Chi tieu the,ATM,5000000
1250,74,102,7,25,2026-06-16,Gui tiet kiem,Mobile Banking,200000000
2069,161,101,2,7,,Rut tiet kiem,Quay giao dich,171000000
2926,9,106,9,29,2026-06-30,Giai ngan vay,Mobile Banking,1279000000
5248,235,107,10,32,2025-11-02,Phi banca,Quay giao dich,1800000
3875,170,110,1,1,2025-10-07,Gui tiet kiem,POS,397000000
492,14,104,6,19,2026-03-04,Phi banca,Mobile Banking,700000
4943,74,104,7,25,2026-06-27,Tra no vay,Quay giao dich,3000000
1687,22,102,10,32,2026-05-13,Tra no vay,Quay giao dich,96000000
5543,176,103,2,6,2025-12-15,Tra no vay,Quay giao dich,69000000
5050,46,107,11,39,2026-03-04,Gui tiet kiem,POS,93000000
5709,135,109,11,39,2025-10-13,Chi tieu the,ATM,3500000
2704,331,104,10,35,2026-03-05,Tra no vay,Quay giao dich,67000000
4448,357,101,6,19,2025-12-19,Giai ngan vay,Internet Banking,1512000000
3168,206,108,1,3,2025-10-30,Chi tieu the,POS,700000
5536,225,109,3,9,2026-07-15,Giai ngan vay,Internet Banking,997000000
4092,358,107,6,19,2026-03-13,Tra no vay,ATM,10000000
4678,63,110,11,39,2026-02-20,Tra no vay,ATM,40000000
4238,56,104,5,16,2025-07-07,Giai ngan vay,Internet Banking,1355000000
2199,42,109,2,7,2025-09-14,Rut tiet kiem,ATM,220000000
1563,,108,2,6,2026-05-23,Giai ngan vay,ATM,1735000000
1228,270,110,6,19,2026-04-21,Chi tieu the,POS,1900000
4253,305,103,12,40,2025-11-14,Tra no vay,POS,42000000
1286,74,109,7,25,2026-04-21,Phi banca,Mobile Banking,800000
4828,397,105,1,5,2025-08-23,Chi tieu the,Mobile Banking,3600000
2604,70,102,12,40,2026-04-25,Gui tiet kiem,Internet Banking,74000000
3682,153,109,10,33,2025-11-25,Rut tiet kiem,ATM,265000000
4532,43,105,6,21,2025-11-07,Gui tiet kiem,ATM,464000000
4685,287,109,12,42,2026-03-11,Gui tiet kiem,POS,334000000
5874,318,109,3,11,2026-02-10,Phi banca,Quay giao dich,1100000
5649,363,106,10,33,2026-01-06,Rut tiet kiem,Internet Banking,247000000
3966,378,108,12,42,2025-07-23,Gui tiet kiem,ATM,17000000
361,57,107,8,26,2026-01-04,Chi tieu the,ATM,4200000
5403,360,101,12,40,2026-05-18,Phi banca,Internet Banking,1900000
5997,352,106,10,35,2025-11-07,Tra no vay,POS,5000000
1432,316,106,10,35,2026-02-26,Chi tieu the,Internet Banking,2200000
5461,72,110,12,41,2025-11-28,Chi tieu the,Mobile Banking,600000
3481,235,101,10,32,2025-07-29,Chi tieu the,ATM,2200000
2830,235,102,10,32,2025-10-09,Chi tieu the,POS,1100000
250,122,104,1,3,2026-04-28,Tra no vay,ATM,77000000
3214,296,104,7,25,2025-09-02,Chi tieu the,ATM,2800000
3888,399,101,12,40,2025-10-27,Rut tiet kiem,Mobile Banking,238000000
3040,101,101,3,10,2026-03-18,Tra no vay,ATM,62000000
519,375,101,7,24,2026-01-07,Phi banca,Internet Banking,400000
817,59,104,7,24,2026-02-26,Giai ngan vay,Quay giao dich,895000000
5921,145,110,1,3,2026-01-08,Tra no vay,ATM,81000000
3365,266,110,3,11,2026-02-18,Chi tieu the,POS,2200000
5963,212,108,8,26,2026-06-09,Phi banca,Mobile Banking,2000000
5552,136,102,5,15,2025-08-22,Gui tiet kiem,Quay giao dich,411000000
2821,7,108,4,14,2026-07-19,Chi tieu the,POS,2800000
5503,161,104,2,7,2026-03-20,Phi banca,POS,100000
4203,172,104,12,40,2026-05-29,Phi banca,Quay giao dich,300000
1427,19,109,4,12,2026-07-09,Chi tieu the,POS,2200000
5426,186,107,9,29,2025-09-30,Giai ngan vay,ATM,748000000
82,59,106,7,24,2026-02-14,Phi banca,Mobile Banking,1300000
4671,283,110,1,3,2026-05-06,Giai ngan vay,Mobile Banking,325000000
497,10,107,1,3,2026-04-22,Chi tieu the,Internet Banking,2700000
4070,145,110,1,3,2026-05-25,Rut tiet kiem,Quay giao dich,105000000
4929,358,108,6,19,2025-07-29,Giai ngan vay,POS,1791000000
749,189,106,10,32,2025-08-12,Giai ngan vay,POS,886000000
159,196,110,10,35,2025-11-24,Phi banca,ATM,1100000
3191,52,105,11,36,2026-06-04,Tra no vay,POS,3000000
1760,298,105,8,28,2025-09-30,Giai ngan vay,Quay giao dich,818000000
5817,338,108,5,15,2026-05-19,Giai ngan vay,Internet Banking,1069000000
5549,83,102,8,27,2026-07-12,Giai ngan vay,POS,1666000000
1496,334,104,7,24,2026-07-03,Phi banca,Quay giao dich,1500000
2059,183,104,5,18,2025-07-09,Tra no vay,Internet Banking,34000000
2981,384,102,8,26,2026-05-12,Tra no vay,POS,29000000
2579,42,103,2,7,2026-05-25,Phi banca,ATM,1800000
2175,30,109,1,5,2025-09-09,Phi banca,Internet Banking,1800000
2110,31,101,3,11,2026-05-17,Chi tieu the,Internet Banking,4100000
1651,380,105,9,29,2026-04-04,Phi banca,Internet Banking,2000000
5316,358,106,6,19,2025-07-18,Tra no vay,Internet Banking,79000000
239,312,107,8,28,2026-07-04,Tra no vay,Internet Banking,69000000
1328,130,104,6,19,2026-03-19,Giai ngan vay,Quay giao dich,1748000000
1716,35,110,6,21,2026-07-23,Chi tieu the,Internet Banking,4600000
1607,68,108,1,5,2026-03-11,Chi tieu the,POS,-1400000
3239,163,106,5,16,2026-05-01,Phi banca,Quay giao dich,1600000
3398,309,106,6,19,2025-12-28,Tra no vay,POS,2000000
2326,187,107,11,37,2026-07-21,Gui tiet kiem,ATM,177000000
785,248,101,4,12,2025-07-25,Gui tiet kiem,Internet Banking,488000000
5691,93,106,10,32,2025-09-28,Rut tiet kiem,Quay giao dich,115000000
499,241,106,10,32,2026-02-10,Chi tieu the,Mobile Banking,4600000
3150,20,105,10,35,2026-01-17,Tra no vay,Quay giao dich,67000000
409,352,108,10,35,2025-10-24,Tra no vay,POS,9000000
5734,311,107,4,13,2026-04-04,Giai ngan vay,POS,1729000000
2515,324,101,3,9,2026-06-14,Tra no vay,Internet Banking,17000000
2316,287,110,12,42,2025-07-22,Phi banca,Internet Banking,900000
1444,43,101,6,21,2026-05-11,Rut tiet kiem,Quay giao dich,88000000
1908,147,101,5,18,2026-06-07,Phi banca,Internet Banking,1400000
3314,206,102,1,3,2026-02-20,Gui tiet kiem,POS,226000000
1080,17,110,4,13,2025-08-10,Chi tieu the,ATM,3400000
743,86,110,4,13,2025-11-18,Giai ngan vay,Mobile Banking,174000000
2198,330,102,11,36,2025-09-02,Phi banca,Quay giao dich,1800000
1926,260,106,3,10,2025-07-18,Tra no vay,ATM,59000000
4349,81,106,1,1,2026-01-10,Gui tiet kiem,Quay giao dich,155000000
3718,334,106,7,24,2026-03-23,Phi banca,Quay giao dich,900000
64,261,103,2,8,2026-06-20,Rut tiet kiem,POS,66000000
5947,248,107,4,12,2025-12-14,Gui tiet kiem,Mobile Banking,301000000
1831,212,110,8,26,2026-04-11,Rut tiet kiem,POS,212000000
3472,155,109,6,20,2025-11-22,Phi banca,Quay giao dich,800000
5978,70,108,12,40,2026-01-03,Tra no vay,Quay giao dich,79000000
5871,199,103,8,27,2025-08-20,Gui tiet kiem,POS,206000000
1194,374,108,9,30,2025-11-07,Phi banca,Internet Banking,200000
4021,,102,12,40,2025-07-24,Phi banca,Quay giao dich,700000
3506,281,101,5,16,2025-11-15,Rut tiet kiem,ATM,52000000
4855,297,110,3,11,2025-11-04,Tra no vay,Quay giao dich,16000000
2168,154,109,10,34,2025-08-12,Tra no vay,POS,32000000
202,372,106,7,25,2026-05-08,Chi tieu the,Mobile Banking,3600000
4770,32,110,1,1,2025-09-14,Giai ngan vay,Mobile Banking,786000000
4421,259,110,10,34,2026-01-11,Giai ngan vay,Internet Banking,1982000000
1472,33,103,9,30,2025-09-13,Rut tiet kiem,Internet Banking,274000000
4054,10,104,1,3,2026-06-14,Giai ngan vay,POS,924000000
2359,292,108,7,22,2026-01-24,Rut tiet kiem,Quay giao dich,193000000
4159,17,110,4,13,2025-11-01,Tra no vay,ATM,59000000
5406,170,104,1,1,2025-10-02,Phi banca,POS,700000
3780,218,108,11,38,2026-07-18,Phi banca,Internet Banking,1200000
4553,349,109,10,33,2025-10-22,Rut tiet kiem,Mobile Banking,164000000
5754,337,110,7,24,2026-07-17,Giai ngan vay,Internet Banking,450000000
3072,297,101,3,11,2026-05-08,Giai ngan vay,POS,1132000000
4396,314,104,3,11,2025-09-30,Phi banca,Internet Banking,1400000
966,210,108,10,35,2026-07-15,Giai ngan vay,ATM,1483000000
4112,140,108,9,29,2026-05-25,Rut tiet kiem,POS,129000000
3622,186,109,9,29,2026-05-17,Chi tieu the,Internet Banking,4000000
524,110,108,12,41,2025-08-09,Phi banca,Internet Banking,1300000
733,359,104,6,20,2025-10-22,Tra no vay,Internet Banking,55000000
5081,47,109,1,3,2025-08-13,Rut tiet kiem,Internet Banking,199000000
3681,65,101,5,17,2025-12-02,Gui tiet kiem,POS,405000000
5865,64,107,7,22,2025-08-12,Gui tiet kiem,Mobile Banking,334000000
17,243,103,11,38,2026-05-28,Chi tieu the,Mobile Banking,3900000
181,200,105,4,14,2025-12-13,Phi banca,Mobile Banking,400000
2812,254,109,7,22,2026-05-10,Rut tiet kiem,Quay giao dich,159000000
5760,70,102,12,40,2025-09-24,Tra no vay,Internet Banking,76000000
5130,174,105,10,35,2025-10-01,Phi banca,Internet Banking,1400000
2084,168,104,5,16,2026-03-05,Gui tiet kiem,POS,56000000
495,171,101,2,6,2025-08-22,Tra no vay,ATM,75000000
3615,134,104,5,17,2026-05-03,Rut tiet kiem,Mobile Banking,6000000
300,385,105,6,20,2026-02-24,Gui tiet kiem,POS,272000000
706,139,110,1,1,2025-08-20,Rut tiet kiem,Quay giao dich,200000000
110,279,110,8,26,2025-09-28,Phi banca,ATM,1700000
5798,253,106,7,22,2026-03-29,Tra no vay,Quay giao dich,91000000
1366,206,109,1,3,2025-11-02,Gui tiet kiem,Mobile Banking,17000000
2381,316,107,10,35,2026-01-26,Chi tieu the,Quay giao dich,1000000
4578,393,106,2,6,2026-04-27,Gui tiet kiem,POS,149000000
5838,370,107,11,37,2025-12-20,Chi tieu the,Quay giao dich,3900000
1696,381,103,9,31,2025-07-14,Tra no vay,Mobile Banking,16000000
1416,311,110,4,13,2026-07-03,Giai ngan vay,ATM,391000000
982,353,105,9,31,2026-05-11,Phi banca,ATM,1700000
2914,13,105,8,28,2025-09-15,Tra no vay,Quay giao dich,11000000
2712,78,109,6,19,2025-12-22,Rut tiet kiem,Mobile Banking,237000000
3053,,103,11,39,2026-05-05,Rut tiet kiem,Mobile Banking,189000000
5972,297,110,3,11,2026-04-28,Tra no vay,POS,90000000
3578,351,105,5,16,2025-07-23,Gui tiet kiem,Mobile Banking,464000000
3557,31,107,3,11,2026-04-30,Gui tiet kiem,Internet Banking,224000000
5010,87,106,1,5,2025-07-25,Giai ngan vay,POS,168000000
3570,250,105,9,30,2025-09-11,Giai ngan vay,POS,343000000
3998,235,104,10,32,2026-02-08,Chi tieu the,ATM,900000
3366,143,106,6,19,2026-03-20,Tra no vay,Internet Banking,31000000
2307,211,102,9,31,,Giai ngan vay,POS,941000000
3524,259,108,10,34,2025-11-15,Rut tiet kiem,POS,34000000
2584,46,101,11,39,2025-11-03,Tra no vay,Quay giao dich,17000000
5132,171,102,2,6,2025-11-03,Gui tiet kiem,Internet Banking,242000000
3007,237,108,1,1,2025-10-26,Chi tieu the,Internet Banking,500000
4540,175,107,6,19,2025-08-14,Rut tiet kiem,POS,221000000
4742,77,106,8,28,2026-02-27,Gui tiet kiem,Internet Banking,433000000
2542,316,103,10,35,2025-10-17,Giai ngan vay,Mobile Banking,672000000
2910,199,104,8,27,2026-01-17,Chi tieu the,ATM,3600000
5897,148,102,1,2,2025-10-28,Gui tiet kiem,Internet Banking,101000000
4177,193,108,11,39,2025-07-23,Phi banca,POS,1100000
3377,203,107,6,19,2025-08-09,Phi banca,Internet Banking,1100000
2560,95,109,10,35,2026-02-07,Phi banca,Internet Banking,1100000
2657,332,106,7,24,2026-02-06,Tra no vay,Quay giao dich,44000000
5638,294,108,7,24,2026-06-26,Chi tieu the,Mobile Banking,1800000
4567,80,101,7,25,2025-07-27,Phi banca,Internet Banking,1600000
4547,172,109,12,40,2026-03-18,Chi tieu the,Quay giao dich,3500000
2332,356,110,10,33,2026-03-15,Tra no vay,ATM,82000000
1260,397,110,1,5,2026-01-28,Rut tiet kiem,Quay giao dich,173000000
2612,72,106,12,41,2025-11-22,Phi banca,ATM,1900000
2925,144,108,5,16,2026-07-11,Tra no vay,POS,19000000
3642,211,105,9,31,2025-11-17,Gui tiet kiem,ATM,91000000
3021,384,106,8,26,2026-04-23,Phi banca,Mobile Banking,800000
1697,83,108,8,27,2025-10-27,Tra no vay,POS,77000000
3625,188,110,3,10,2025-10-16,Chi tieu the,Internet Banking,2000000
5445,327,105,7,25,2026-03-23,Giai ngan vay,POS,733000000
3685,392,109,5,16,2025-09-09,Giai ngan vay,ATM,1251000000
5833,307,107,12,40,2026-01-03,Phi banca,ATM,100000
2242,311,101,4,13,2026-01-25,Giai ngan vay,Quay giao dich,855000000
4174,300,101,1,2,2025-07-16,Gui tiet kiem,Internet Banking,500000000
4401,339,110,9,30,2025-11-24,Tra no vay,Internet Banking,28000000
4647,266,103,3,11,2025-10-13,Chi tieu the,Internet Banking,5000000
3335,296,110,7,25,2025-08-13,Chi tieu the,POS,3400000
4618,266,106,3,11,2026-05-15,Chi tieu the,ATM,200000
3200,144,108,5,16,2025-11-26,Tra no vay,POS,72000000
4603,63,107,11,39,2025-11-21,Giai ngan vay,Mobile Banking,670000000
964,199,107,8,27,2025-12-29,Tra no vay,Mobile Banking,92000000
4720,184,101,2,8,2025-12-16,Rut tiet kiem,Internet Banking,218000000
4508,334,110,7,24,2026-07-13,Chi tieu the,POS,2100000
4175,193,108,11,39,2026-04-02,Giai ngan vay,Internet Banking,1873000000
453,161,110,2,7,2025-08-12,Rut tiet kiem,Quay giao dich,265000000
755,97,102,4,14,2025-09-12,Tra no vay,Quay giao dich,83000000
3727,300,107,1,2,2026-06-17,Phi banca,Internet Banking,1200000
3743,282,110,2,7,2026-02-19,Giai ngan vay,Internet Banking,1735000000
634,152,104,12,42,2025-09-16,Rut tiet kiem,ATM,20000000
2482,311,108,4,13,2026-05-02,Chi tieu the,ATM,2200000
4302,28,104,2,6,2026-06-18,Giai ngan vay,Mobile Banking,1046000000
5231,250,105,9,30,2026-05-12,Giai ngan vay,Internet Banking,158000000
5574,59,103,7,24,2025-12-25,Phi banca,POS,1300000
5695,161,104,2,7,2026-05-20,Giai ngan vay,Mobile Banking,1218000000
3435,373,102,2,8,2025-08-17,Giai ngan vay,Quay giao dich,1784000000
142,212,106,8,26,2026-03-22,Gui tiet kiem,POS,363000000
4455,308,103,10,32,2025-09-18,Phi banca,Mobile Banking,1800000
1940,189,102,10,32,2026-02-05,Gui tiet kiem,Internet Banking,44000000
3289,142,106,5,15,2026-02-22,Giai ngan vay,Internet Banking,1790000000
2847,87,110,1,5,2026-02-22,Giai ngan vay,Internet Banking,1575000000
768,181,106,11,38,2026-03-11,Tra no vay,ATM,82000000
2791,227,105,2,8,2026-01-14,Rut tiet kiem,Quay giao dich,45000000
4436,62,103,12,41,2025-11-26,Giai ngan vay,Mobile Banking,1074000000
5265,310,103,10,32,2026-02-10,Giai ngan vay,Quay giao dich,1224000000
4820,343,106,3,10,2026-01-15,Giai ngan vay,Mobile Banking,1529000000
4178,23,103,5,16,2026-03-15,Gui tiet kiem,Quay giao dich,413000000
2917,143,101,6,19,2026-01-26,Tra no vay,Internet Banking,31000000
2063,130,103,6,19,2026-05-04,Gui tiet kiem,POS,206000000
1413,312,106,8,28,2026-04-20,Tra no vay,Internet Banking,91000000
5532,134,109,5,17,2026-05-05,Rut tiet kiem,Internet Banking,158000000
2273,68,101,1,5,2026-04-02,Giai ngan vay,Quay giao dich,1371000000
4766,368,101,4,13,2026-07-12,Phi banca,ATM,1100000
788,301,101,12,40,2025-11-26,Rut tiet kiem,Mobile Banking,238000000
4544,78,107,6,19,2025-10-05,Giai ngan vay,Mobile Banking,1394000000
5539,234,101,5,15,2026-07-06,Chi tieu the,ATM,4200000
3529,213,105,7,23,2026-06-28,Phi banca,Internet Banking,1200000
52,353,110,9,31,2025-08-18,Phi banca,ATM,1300000
4487,325,108,7,24,2026-03-16,Rut tiet kiem,POS,244000000
408,286,101,5,17,2025-08-12,Tra no vay,Internet Banking,59000000
2904,1,105,5,17,2026-05-26,Giai ngan vay,POS,991000000
876,100,107,5,15,2026-05-24,Giai ngan vay,Quay giao dich,1891000000
4573,185,110,6,20,2025-11-15,Chi tieu the,ATM,3700000
1521,188,105,3,10,2026-06-17,Rut tiet kiem,ATM,33000000
1175,273,106,11,37,2026-04-03,Phi banca,Mobile Banking,400000
2165,47,102,1,3,2025-11-07,Tra no vay,Quay giao dich,-75000000
1751,140,102,9,29,2026-02-12,Tra no vay,Internet Banking,29000000
5883,93,105,10,32,2025-07-08,Rut tiet kiem,Internet Banking,224000000
2343,263,105,12,40,2026-06-03,Gui tiet kiem,Mobile Banking,362000000
5232,123,106,1,2,2026-01-02,Chi tieu the,POS,3300000
1759,29,107,8,26,2026-03-06,Gui tiet kiem,Quay giao dich,17000000
3287,398,104,10,35,2026-04-21,Tra no vay,ATM,92000000
4842,343,105,3,10,2025-07-01,Giai ngan vay,Mobile Banking,883000000
2464,327,103,7,25,2025-12-22,Phi banca,ATM,1700000
3901,225,104,3,9,2026-07-19,Rut tiet kiem,Internet Banking,136000000
1212,292,105,7,22,2026-07-08,Phi banca,Quay giao dich,500000
3295,194,108,6,20,2026-03-27,Rut tiet kiem,Internet Banking,20000000
1586,359,101,6,20,2026-04-12,Rut tiet kiem,ATM,61000000
4728,353,104,9,31,2026-02-19,Rut tiet kiem,Quay giao dich,187000000
1223,226,103,1,5,2026-03-17,Tra no vay,Mobile Banking,69000000
535,288,102,4,14,2026-05-26,Gui tiet kiem,POS,103000000
170,177,105,5,17,2026-02-26,Gui tiet kiem,POS,357000000
5339,36,101,3,11,2026-06-02,Tra no vay,Quay giao dich,10000000
480,184,102,2,8,2026-01-05,Rut tiet kiem,POS,229000000
5508,86,110,4,13,2026-02-03,Rut tiet kiem,Internet Banking,163000000
4050,365,103,8,26,2026-02-28,Phi banca,Quay giao dich,800000
3416,120,105,4,14,2026-05-26,Chi tieu the,Quay giao dich,600000
2157,290,102,10,33,2026-04-19,Tra no vay,Quay giao dich,11000000
5176,90,107,11,36,2025-10-24,Gui tiet kiem,Mobile Banking,283000000
5424,59,104,7,24,2026-02-17,Phi banca,Internet Banking,600000
5693,151,109,12,42,2026-02-23,Chi tieu the,Internet Banking,2100000
3092,100,103,5,15,2026-04-04,Chi tieu the,POS,2100000
3311,250,107,9,30,2025-10-07,Phi banca,POS,200000
5861,45,106,7,24,2026-02-05,Giai ngan vay,POS,1182000000
452,329,103,12,42,2026-05-19,Phi banca,ATM,1000000
5657,82,102,8,28,2026-01-13,Tra no vay,Quay giao dich,22000000
945,210,101,10,35,2026-04-23,Giai ngan vay,Quay giao dich,693000000
423,24,103,11,38,2026-01-04,Phi banca,Internet Banking,1300000
285,82,108,8,28,2026-01-13,Giai ngan vay,Quay giao dich,1656000000
5103,140,106,9,29,2026-07-07,Tra no vay,Mobile Banking,8000000
3650,298,104,8,28,2025-10-04,Gui tiet kiem,POS,131000000
2680,162,101,7,22,2026-01-28,Rut tiet kiem,POS,215000000
1335,140,105,9,29,2025-07-12,Tra no vay,POS,9000000
5348,385,106,6,20,2026-05-12,Giai ngan vay,Mobile Banking,854000000
3383,346,103,7,24,2026-05-12,Chi tieu the,POS,4900000
3016,366,106,10,35,2026-04-19,Gui tiet kiem,Internet Banking,270000000
5738,292,105,7,22,2026-04-27,Giai ngan vay,Quay giao dich,716000000
5206,353,103,9,31,2026-05-19,Giai ngan vay,POS,1365000000
3352,88,105,5,18,2026-07-12,Phi banca,Quay giao dich,100000
5569,239,101,11,38,2025-09-24,Phi banca,POS,100000
3958,229,106,5,17,2026-01-18,Rut tiet kiem,POS,72000000
4826,217,107,5,16,2026-02-18,Chi tieu the,Mobile Banking,3000000
3449,67,101,4,14,2026-01-21,Gui tiet kiem,Mobile Banking,239000000
5987,301,101,12,40,2026-03-04,Giai ngan vay,Quay giao dich,1274000000
764,92,107,8,27,,Chi tieu the,Internet Banking,4400000
2653,65,106,5,17,2026-07-20,Rut tiet kiem,Quay giao dich,119000000
3348,380,110,9,29,2026-06-17,Tra no vay,POS,96000000
5618,52,107,11,36,2025-07-06,Giai ngan vay,Internet Banking,977000000
2948,380,103,9,29,2026-05-02,Gui tiet kiem,POS,77000000
2993,364,109,5,15,2025-12-26,Tra no vay,ATM,65000000
4869,226,110,1,5,2026-03-22,Tra no vay,ATM,90000000
2882,224,110,3,9,2025-11-08,Chi tieu the,Quay giao dich,1200000
5795,180,108,11,39,2025-07-29,Rut tiet kiem,Internet Banking,93000000
4900,58,106,2,6,2025-07-29,Gui tiet kiem,ATM,444000000
3678,181,105,11,38,2025-07-31,Phi banca,Mobile Banking,400000
1873,282,109,2,7,,Giai ngan vay,POS,1463000000
4160,123,107,1,2,2025-12-23,Tra no vay,ATM,39000000
1846,31,101,3,11,2025-09-19,Phi banca,ATM,1100000
1690,392,105,5,16,2025-09-29,Gui tiet kiem,Quay giao dich,150000000
2716,328,108,10,33,2025-10-23,Phi banca,POS,1600000
85,86,109,4,13,2026-03-31,Phi banca,Quay giao dich,700000
4601,184,107,2,8,2025-11-10,Gui tiet kiem,Quay giao dich,37000000
1352,154,106,10,34,2026-01-15,Rut tiet kiem,Internet Banking,220000000
5274,179,110,3,10,2025-12-05,Rut tiet kiem,Quay giao dich,121000000
4525,288,102,4,14,2025-10-23,Rut tiet kiem,Quay giao dich,280000000
5617,265,107,10,35,2025-08-26,Tra no vay,Mobile Banking,50000000
455,168,105,5,16,2025-10-10,Tra no vay,Quay giao dich,49000000
1095,,107,3,9,2026-03-24,Tra no vay,ATM,92000000
2557,124,102,10,33,2026-07-20,Phi banca,ATM,1400000
4758,24,107,11,38,2026-02-05,Rut tiet kiem,ATM,48000000
1955,215,104,3,9,2026-01-14,Tra no vay,Internet Banking,43000000
86,351,107,5,16,2025-08-23,Chi tieu the,Mobile Banking,4800000
3601,73,110,9,30,2026-05-02,Giai ngan vay,ATM,688000000
5315,190,107,9,31,2026-02-12,Chi tieu the,Quay giao dich,4600000
4753,113,107,5,18,2026-01-01,Tra no vay,POS,96000000
5115,289,106,6,19,2025-11-25,Rut tiet kiem,Quay giao dich,239000000
3912,153,109,10,33,2026-02-08,Phi banca,Mobile Banking,1600000
801,,108,12,40,2025-08-28,Tra no vay,Internet Banking,61000000
2129,96,109,11,37,2025-09-04,Rut tiet kiem,ATM,136000000
5159,6,101,11,39,2025-08-08,Gui tiet kiem,ATM,330000000
3977,376,108,12,41,2026-05-29,Tra no vay,ATM,54000000
2054,284,110,12,42,2025-08-01,Chi tieu the,Quay giao dich,2300000
1498,228,104,2,6,2026-05-22,Rut tiet kiem,Mobile Banking,181000000
1458,303,110,10,34,2026-05-10,Tra no vay,Mobile Banking,93000000
